program_scope,tier,award_identity_key,usaspending_award_id,awarded_on,recipient,title,reason_codes,signals,canonical_recipient_match,story_linked,live_recipient_name,live_parent_recipient_name,existing_final_tier,existing_review_status
"spacex","excluded","award:8417797108","8417797108","2020-04-15","RED DRAGON BREWERY, LLC","TO AID SMALL BUSINESSES IN MAINTAINING WORK FORCE DURING COVID-19 PANDEMIC.","disallowed_award_family","","false","false","","","","unreviewed"
"blue-origin","excluded","award:9962117103","9962117103","2020-04-15","BLUE MOON APPLIANCE AND HOME CENTER, INC","TO AID SMALL BUSINESSES IN MAINTAINING WORK FORCE DURING COVID-19 PANDEMIC.","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:7141207110","7141207110","2020-04-14","DRAGON TECHNOLOGIES, INC.","TO AID SMALL BUSINESSES IN MAINTAINING WORK FORCE DURING COVID-19 PANDEMIC.","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:2683387109","2683387109","2020-04-14","NINE DRAGON GLOBAL LOGISTICS CORP.","TO AID SMALL BUSINESSES IN MAINTAINING WORK FORCE DURING COVID-19 PANDEMIC.","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:7168307105","7168307105","2020-04-14","MICHAEL G DRAGON DDS, LLC","TO AID SMALL BUSINESSES IN MAINTAINING WORK FORCE DURING COVID-19 PANDEMIC.","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:7183057100","7183057100","2020-04-14","MR DRAGON NOODLE HOUSE","TO AID SMALL BUSINESSES IN MAINTAINING WORK FORCE DURING COVID-19 PANDEMIC.","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:4642517103","4642517103","2020-04-13","DRAGON ANALYTICAL LABORATORY INC.","TO AID SMALL BUSINESSES IN MAINTAINING WORK FORCE DURING COVID-19 PANDEMIC.","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:4430397102","4430397102","2020-04-13","DRAGON TAVERN, INC.","TO AID SMALL BUSINESSES IN MAINTAINING WORK FORCE DURING COVID-19 PANDEMIC.","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:2777557102","2777557102","2020-04-11","DRAGON GYM LEGACY INC.","TO AID SMALL BUSINESSES IN MAINTAINING WORK FORCE DURING COVID-19 PANDEMIC.","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:3123777104","3123777104","2020-04-11","GOLDEN DRAGON PHO INC","TO AID SMALL BUSINESSES IN MAINTAINING WORK FORCE DURING COVID-19 PANDEMIC.","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:2158607105","2158607105","2020-04-11","DRAGONFLY LEARNING CENTER","TO AID SMALL BUSINESSES IN MAINTAINING WORK FORCE DURING COVID-19 PANDEMIC.","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:9359617008","9359617008","2020-04-09","BROTHER DRAGON INC","TO AID SMALL BUSINESSES IN MAINTAINING WORK FORCE DURING COVID-19 PANDEMIC.","disallowed_award_family","","false","false","","","","unreviewed"
"blue-origin","excluded","award:9517647002","9517647002","2020-04-09","BLUE MOON PRINTING, INC.","TO AID SMALL BUSINESSES IN MAINTAINING WORK FORCE DURING COVID-19 PANDEMIC.","disallowed_award_family","","false","false","","","","unreviewed"
"blue-origin","excluded","award:7844377002","7844377002","2020-04-08","BLUE-MOON RESTROOMS, INC.","TO AID SMALL BUSINESSES IN MAINTAINING WORK FORCE DURING COVID-19 PANDEMIC.","disallowed_award_family","","false","false","","","","unreviewed"
"blue-origin","excluded","award:8063737005","8063737005","2020-04-08","BLUE MOON BAKERY INC","TO AID SMALL BUSINESSES IN MAINTAINING WORK FORCE DURING COVID-19 PANDEMIC.","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:5876997006","5876997006","2020-04-07","DRAGON PALACE OF COVENTRY LLC","TO AID SMALL BUSINESSES IN MAINTAINING WORK FORCE DURING COVID-19 PANDEMIC.","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:5741597007","5741597007","2020-04-07","DRAGON PALACE OF LAUREL, INC.","TO AID SMALL BUSINESSES WHICH ARE UNABLE TO OBTAIN FINANCING IN THE PRIVATE CREDIT MARKETPLACE","disallowed_award_family","","false","false","","","","unreviewed"
"blue-origin","excluded","award:7170747009","7170747009","2020-04-07","BLUE MOON RESTAURANT INC.","TO AID SMALL BUSINESSES IN MAINTAINING WORK FORCE DURING COVID-19 PANDEMIC.","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:6032437007","6032437007","2020-04-07","DRAGON PALACE, INC","TO AID SMALL BUSINESSES IN MAINTAINING WORK FORCE DURING COVID-19 PANDEMIC.","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:spe8el19f16gm","SPE8EL19F16GM","2019-09-19","ATLANTIC DIVING SUPPLY, INC.","4547466928!DRAGON S12 THERMAL SNIPER SIGHT","no_company_support_signal","dragon","false","false","","","","unreviewed"
"blue-origin","excluded","award:12837119k0611","12837119K0611","2019-08-01","BLUE MOON ENTERPRISES INC","EERA MOBILE FOOD SERVICE","no_company_support_signal","support_context","false","false","","","","unreviewed"
"spacex","excluded","award:w91qvn19f0533","W91QVN19F0533","2019-07-16","DRAGON HILL LODGE","RENTAL OF DHL ROOMS FOR","no_company_support_signal","","false","false","","","","unreviewed"
"spacex","excluded","award:3551797008","3551797008","2019-02-15","DOUBLE DRAGON NY INC.","TO AID SMALL BUSINESSES WHICH ARE UNABLE TO OBTAIN FINANCING IN THE PRIVATE CREDIT MARKETPLACE","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:w91qvn19f0196","W91QVN19F0196","2019-02-13","DRAGON HILL LODGE","RENTAL OF DHL ROOMS","no_company_support_signal","","false","false","","","","unreviewed"
"spacex","excluded","award:2790567001","2790567001","2018-07-24","DRAGON FIRE LIMITED LIABILITY COMPANY","TO AID SMALL BUSINESSES WHICH ARE UNABLE TO OBTAIN FINANCING IN THE PRIVATE CREDIT MARKETPLACE","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:1282x918k0105","1282X918K0105","2018-07-01","DRAGON FIGHTERS, INC.","IGF::OT::IGF VIPR I-BPA WATER HANDLING","no_company_support_signal","","false","false","","","","unreviewed"
"spacex","excluded","award:hq014718f0044","HQ014718F0044","2018-06-22","ANALYTICAL SERVICES, INC.","MISSILE DEFENSE DATA CENTER (MDDS) SUPPORT FOR THE MDA TEST PROGRAM - TEST SUPPORT SYSTEMS (TSS) MISSION EXECUTION SUPPORT FOR PACIFIC DRAGON 2018 (FMS)","no_company_support_signal","dragon|launch_context|support_context","false","false","","","","unreviewed"
"spacex","excluded","award:2440797000","2440797000","2018-04-05","DRAGON VAPORS LLC","TO AID SMALL BUSINESSES WHICH ARE UNABLE TO OBTAIN FINANCING IN THE PRIVATE CREDIT MARKETPLACE","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:w91qvn18f0062","W91QVN18F0062","2018-04-01","DRAGON HILL LODGE","G3/FY18 KEY RESOLVE/RENTAL OF DHL ROOM","no_company_support_signal","","false","false","","","","unreviewed"
"spacex","excluded","award:80nssc18k0376","80NSSC18K0376","2018-01-11","REGENTS OF THE UNIVERSITY OF MICHIGAN","DRAGONFLY 44 IS AN ULTRA-DIFFUSE GALAXY WITH A STELLAR MASS OF ONLY 3X10^8 M BUT A DYNAMICAL MASS OF 10^12 M AND ~100 GLOBULAR CLUSTERS. THIS SUGGESTS THAT IT IS A CENTRAL GALAXY THAT SOMEHOW LOST ITS GAS RATHER THAN A STRIPPED SATELLITE. WE PROPOSE MEASURING THE AMOUNT OF HOT GAS WHICH IS THE PRIMARY SOURCE OF FUEL FOR STAR FORMATION IN GALAXIES OF THIS SIZE AS WELL AS ITS PRESENT-DAY STAR FORMATION RATE AND NUMBER OF LOW MASS X-RAY BINARIES. THESE WILL PROVIDE IMPORTANT CLUES ON THE NATURE OF DRAGONFLY 44 AND THE THOUSANDS OF OTHER KNOWN ULTRA-DIFFUSE GALAXIES.","no_company_support_signal","","false","false","","","","unreviewed"
"spacex","excluded","award:19ch5018p2028","19CH5018P2028","2017-10-28","TRANS DRAGON INTERNATIONAL CO., LTD","IGF::OT::IGF BEIJING POTUS WHCA TRUCKS RENTAL OCT 28-NOV 11","no_company_support_signal","","false","false","","","","unreviewed"
"spacex","excluded","award:ag82x9k167012f","AG82X9K167012F","2017-08-18","DRAGON FIGHTERS, INC.","FIRE INCIDENT SUPPORT: SAPPHIRE COMPLEX","no_company_support_signal","support_context","false","false","","","","unreviewed"
"spacex","excluded","award:7009","7009","2017-06-01","DRAGON HILL LODGE","IGF::OT::IGF RENTAL OF DHL ROOMS","no_company_support_signal","","false","false","","","","unreviewed"
"blue-origin","excluded","award:w9124g17p0025","W9124G17P0025","2017-03-20","BLUE MOON DESIGNS, LLC","HELILADDER 8"" (PART # MX-8)","no_company_support_signal","","false","false","","","","unreviewed"
"spacex","excluded","award:f16af01243","F16AF01243","2016-10-01","ARKANSAS GAME & FISH COMMISSION","SURVEYS, MODELING, AND PRIORITIZATION FOR DRAGONFLY SPECIES OF CONCERN ACROSS THE OZARK-OUACHITA REGION","no_company_support_signal","","false","false","","","","unreviewed"
"spacex","excluded","award:6006","6006","2016-08-01","DRAGON HILL LODGE","IGF::OT::IGF RENTAL OF DHL ROOMS","no_company_support_signal","","false","false","","","","unreviewed"
"spacex","excluded","award:6004","6004","2016-06-01","DRAGON HILL LODGE","IGF::OT::IGF RENTAL OF DHL ROOMS","no_company_support_signal","","false","false","","","","unreviewed"
"blue-origin","excluded","award:w9124g16p0047","W9124G16P0047","2016-05-31","BLUE MOON DESIGNS, LLC","HELILADDER 8"" (PART NUMBER MX-8)","no_company_support_signal","","false","false","","","","unreviewed"
"spacex","excluded","award:hscg8015ppv1533","HSCG8015PPV1533","2015-01-07","U.S. HOTEL SOURCING, LLC","CGC SEA DRAGON FY 15 DD DINE/BERTHING. IGF::OT::IGF","no_company_support_signal","dragon","false","false","","","","unreviewed"
"spacex","excluded","award:f14ap00704","F14AP00704","2014-10-01","DEPARTMENT OF NATURAL RESOURCES ILLINOIS","DEVELOPMENT OF MASS REARING PROTOCOLS TO FACILITATE POPULATION AUGMENTATION FOR THE HINE'S EMERALD DRAGONFLY (SOMATOCHLORA HINEANA) IN ILLINOIS, E-62","no_company_support_signal","","false","false","","","","unreviewed"
"spacex","excluded","award:nng14hd39p","NNG14HD39P","2014-04-22","UNIVERSITY OF MARYLAND, COLLEGE PARK","IGF::OT::IGF MID-ATLANTIC EXCHANGE (MAX) IS A CONSORTIUM THAT IS MANAGED BY THE UNIVERSITY OF MARYLAND COLLEGE PARK. RENEWAL OF MAX/DRAGON CONNECTION FEE AND COLOCATION FEE, INCLUDING: ACCESS TO LAYER 2 DYNAMIC NETWORK (FOR DEN PROVISIONING), AND LNTERNET 2 ION ACCESS (UP TO MAX ALLOCATION).","no_company_support_signal","dragon|service_context|support_context","false","false","","","","unreviewed"
"spacex","excluded","award:6441005005","6441005005","2013-09-23","DRAGONFLY CHAI, LLC","TO AID SMALL BUSINESSES WHICH ARE UNABLE TO OBTAIN FINANCING IN THE PRIVATE CREDIT MARKETPLACE","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:fa485513p0104","FA485513P0104","2013-09-19","QINETIQ NORTH AMERICA, INC.","DRAGON RUNNER TEN ROBOT SYSTEM","no_company_support_signal","dragon","false","false","","","","unreviewed"
"spacex","excluded","award:hhsn276201300502p","HHSN276201300502P","2013-09-04","SPT LABTECH LIMITED","DRAGONFLY TO ALIQUOT 10 DIFFERENT SOLUTIONS WITH ZERO RISK OF CROSS CONTAMINATION. SUSAN BUCHANAN, BLDG.50/ 4503.","no_company_support_signal","","false","false","","","","unreviewed"
"spacex","excluded","award:va24613f6518","VA24613F6518","2013-08-19","RED RIVER TECHNOLOGY LLC","DRAGON SPEAKER NUANCE UPGRADE, RED RIVER COMPUTER CO INC, 637-A30185","no_company_support_signal","dragon","false","false","","","","unreviewed"
"spacex","excluded","award:nng13hf44p","NNG13HF44P","2013-05-13","UNIVERSITY OF MARYLAND, COLLEGE PARK","IGF::OT::IGF DRAGON NETWORK PARTICIPATION FEES AND COLOCATION FEES FOR LEVEL3.","no_company_support_signal","dragon","false","false","","","","unreviewed"
"spacex","excluded","award:0058","0058","2013-01-07","ASTRO MACHINE WORKS INC","BPA276 - G32 DRAGON FIREM PROGRAM","no_company_support_signal","dragon","false","false","","","","unreviewed"
"blue-origin","excluded","award:w912l213f0003","W912L213F0003","2012-10-18","MAIN EVENT INC","ON 27-28 OCTOBER 2012, THE MAIN EVENT WILL ENSURE THAT THE REINTERGRATION EVENT HOSTED BY YELLOW RIBBON WILL BE HELD AT THE HILTON TUCSON EL CONQUISTADOR AND MEET ALL REQUIREMENTS OF THE STATEMENT OF WORK. THE FOLLOWING WILL BE PROVIDED:REGISTRATION AREA WILL BE PROVIDED SATURDAY AND SUNDAY 27-28 OCTOBER 2012 FROM 7AM UNTIL 9AM. 4-SIX TABLES WITH TWO CHAIRS AT EACH TABLE WILL BE EASILY ACCESSIBLE TO ACCOMMODATE THE REGISTERING OF ALL 300 ADULT ATTENDEES IN A TIMELY MANNER. APPROPRIATE SIGNAGE WILL BE FURNISHED AT ALL ENTRANCES AND IN SURROUNDING AREAS (INDOORS AND OUTDOORS). GENERAL SESSION CONFERENCE ROOM: WILL BE PROVIDED ON SATURDAY AND SUNDAY 27-28 OCTOBER 2012 FROM 7AM UNTIL 5PM. CONFERENCE ROOM WILL ACCOMMODATE 300 ADULTS SEATED IN CRESCENT ROUNDS. THE ROOM MUST ALLOW ALL ATTENDEES TO SEE AND HEAR THE PRESENTATIONS CLEARLY, TAKE NOTES, AND ENJOY BREAKFAST AND LUNCH AT THEIR SEATS. THIS ROOM WILL BE AVAILABLE ALL DAY AND MUST REMAIN SET THROUGHOUT THE ENTIRE EVENT. THE INHOUSE AUDIO-VISUAL COMPANY WILL PROVIDE THE SPECIFIED EQUIPMENT AND STAFF SUPPORT FOR THE DURATION OF THE MEETING. THE TURQUOISE I&II WILL BE SET UP ACCORDING TO ALL REQUIREMENTS IN THE SOW . REGULAR BREAKOUT ROOMS: NEEDED ON 27-28 OCTOBER FROM 7AM THROUGH 5PM. EACH BREAKOUT ROOM WILL HAVE SOUND PROOF WALLS SET IN CRESCENT ROUND SEATING TO ACCOMMODATE 50 ADULT ATTENDEES IN EACH ROOM. ONE WIRELESS MICROPHONE WILL BE NEEDED IN EACH ROOM. ALL ROOMS WILL BE IN THE SAME GENERAL AREA AS THE GENERAL SESSION ROOM TO ALLOW EASY TRANSITION FOR ALL ATTENDEES. EACH ROOM WILL BE EQUIPPED WITH ONE WIRELESS HIGH SPEED INTERNET CONNECTION. PROJECTOR, SCREENS AND INTEGRATED SPEAKER SYSTEM ADEQUATE FOR THE SIZE OF EACH ROOM WILL BE AVAILABLE ALONG WITH ADEQUATE STAFF . A TABLE IN FRONT OF EACH ROOM, FLIP CHART EASEL WITH PAD AND MARKERS OR DRY ERASE BOARD AND MARKERS IN EACH. COUNSELING ROOM: NEEDED ON 27-28 OCTOBER FROM 7AM THROUGH 5PM. THE ROOM WILL NEED ONE TABLE AND FIVE CHAIRS FOR UP TO FIVE ADULTS. COUCHES IN A LOUNGE AREA OR BOARD ROOM. VENDOR SUPPORT ROOM: NEEDED 27-28 OCTOBER 2012 FROM 7AM THROUGH 5PM ARE 25 TABLES (STANDARD 6-FOOT RECTANGLES) WITH TWO CHAIRS PER TABLE, IN A ROOM 4,000 SQ. FT. IN SIZE. THIS ROOM MUST BE INDOORS AND WITHIN CLOSE PROXIMITY TO THE GENERAL SESSION ROOM. THIS ROOM WILL NEED TO HAVE OUTLETS TO ELECTRICITY EVERY TWENTY FEET ALONG AT LEAST TWO WALLS. INTERNET CONNECTIONS ARE NEEDED. CHILDCARE/YOUTH ACTIVITIES ROOMS: NEEDED ON SATURDAY, 27 AND SUNDAY, 28 OCTOBER 2012 FROM 7:00AM UNTIL 5:00PM ARE 4 ACTIVITIES ROOMS FOR THE ATTENDING CHILDREN AND YOUTH. ROOMS WILL CONSIST OF 2 CONFERENCE ROOMS NO SMALLER THAN 1,000SQ.FT. AND 2 CONFERENCE ROOMS NO SMALLER THAN 1,500 SQ. FT. IN SIZE. ROOMS MUST HAVE SOUNDPROOF WALLS. IN EACH ROOM THERE WILL NEED TO BE 4 ROUND TABLES WITH 5 CHAIRS AT EACH TABLE. AT LEAST 2 WASTE PAPER BASKETS SUFFICIENT FOR THE SIZE OF THE ROOMS ARE ALSO NEEDED IN EACH ROOM. IN THE 1,500 SQ. FT. YOUTH ACTIVITY ROOMS AND THE 1,000 SQ. FT. ROOMS CHILDCARE ACTIVITY ROOMS, THE CONFERENCE CENTER WILL PROVIDE AUDIO AND VISUAL (PROJECTOR, SCREEN AND AN INTEGRATED SPEAKER SYSTEM) THAT IS ADEQUATE FOR SIZE OF ROOM. ALL AUDIO AND VISUAL COMPONENTS MUST BE ADAPTABLE TO STANDARD LAPTOP OUTPUTS (SOUND TO THE INTEGRATED SPEAKERS FROM THE COMPUTER IS NECESSARY). 2 SIX-FOOT REGISTRATION TABLES LOCATED JUST OUTSIDE OF THESE ROOMS ARE NEEDED. THESE ROOMS MUST BE LOCATED TOGETHER, NEAR A BATHROOM AND IN A SECURE LOCATION; THESE ROOMS WILL BE USED FOR CHILDCARE AND YOUTH ACTIVITIES. THE RINCON, SANTA RITA, TORTIOLITA AND SONORAN . FOOD AND BEVERAGE AS REQUIRED BY THE STATEMENT OF WORK FOR ALL ATTENDEES.","no_company_support_signal","support_context","false","false","","","","unreviewed"
"spacex","excluded","award:va25812f0631","VA25812F0631","2012-09-22","FOUR POINTS TECHNOLOGY, L.L.C.","DRAGON SOFTWARE","no_company_support_signal","dragon","false","false","","","","unreviewed"
"spacex","excluded","award:n0040612f0531","N0040612F0531","2012-09-19","EC AMERICA, INC","DRAGON MEDICAL ENTERPRISE V10","no_company_support_signal","dragon","false","false","","","","unreviewed"
"spacex","excluded","award:va640a10520","VA640A10520","2011-08-16","SCIMAGE INC","VOICE RECOGNITION MODULE FOR DRAGON NATURALLY SPEAKING","no_company_support_signal","dragon","false","false","","","","unreviewed"
"blue-origin","excluded","award:hscg2311f2da013","HSCG2311F2DA013","2011-07-27","COGNOSANTE CDS, LLC","H-65 DISCRETE SEGMENT 6 (3T) FUNDING EXPIRES 30 SEPT 2013 BPA TASK ORDER UNDER THE HSIS BPA TO OBTAIN CONTRACTOR SYSTEM ENGINEERING AND TECHNICAL SUPPORT SERVICES IN OBTAINING THE HUMAN SYSTEMS INTEGRATION (HSI) GOALS FOR THE MEGA SYSTEMS INTEGRATION LAB (MSIL) AT THE AVIATION LOGISTICS CENTER (ALC). THE PERFORMANCE PERIOD FOR THIS DELIVERY ORDER SHALL BE 4 MONTHS FROM DATE OF AWARD.","no_company_support_signal","support_context","false","false","","","","unreviewed"
"spacex","excluded","award:06x075035l24e31","06X075035L24E31","2011-03-11","DEPARTMENT OF TRANSPORTATION CALIFORNIA","SAN FRANCISCO AT 0.2 MILE SOUTH OF STATE ROUTE 1/101 SEPARATION, DRAGONFLY CREEK RESTORATION (TC)","no_company_support_signal","","false","false","","","","unreviewed"
"spacex","excluded","award:va463a00114","VA463A00114","2010-09-23","CDW GOVERNMENT LLC","DRAGON SPEAKING","no_company_support_signal","dragon","false","false","","","","unreviewed"
"spacex","excluded","award:hshqdc10j00529","HSHQDC10J00529","2010-09-21","APRISA TECHNOLOGY, LLC","OCSO REQUESTS TO PROCURE THE FOLLOWING LAN-A EQUIPMENT IN ORDER TO SUPPORT THE 7TH & D STREET EXPANSION. ALL ITEMS MUST BE DELIVERED NO LATER THAN NOVEMBER 1, 2010 PLEASE SEE ATTACHED SPECIFICATIONS. DELIVERY ADDRESS: 301 7TH STREET, SW BLDG. 410 WASHINGTON, DC 20528 DELIVERY POC IS ERNST DRAGON AT 202-447-0690. COTR IS MICHAEL STEVENS AT 202-447-5413.","no_company_support_signal","dragon|support_context","false","false","","","","unreviewed"
"spacex","excluded","award:tfmshq10k0090","TFMSHQ10K0090","2010-07-19","INTELLIGENT ENTERPRISE SOLUTIONS, LLC","IDS DRAGON SENSOR TO MONITOR THE NETWORK","no_company_support_signal","dragon","false","false","","","","unreviewed"
"spacex","excluded","award:w90u4210p0212","W90U4210P0212","2010-07-18","MISCELLANEOUS FOREIGN AWARDEES","[PIIN: W90U42-10-P-0212] SUMP PUMPS - TF RED DRAGON","no_company_support_signal","dragon","false","false","","","","unreviewed"
"spacex","excluded","award:va757a07007","VA757A07007","2010-06-30","CDW GOVERNMENT LLC","DRAGON MEDICAL ENTERPRISE SOFTWARE AND MAINTENENCE FOR 1 YEAR FOR THE VAACC COLUMBUS","no_company_support_signal","dragon","false","false","","","","unreviewed"
